reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,goal,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,barrier,barrier,barrier,barrier,barrier,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,barrier,barrier,barrier,barrier,barrier,barrier,reset,reset,reset,reset,reset,barrier,barrier,barrier,barrier,barrier,barrier,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset,reset
